b,book_eng,book_th,t_x,g,type,id,c,v,bible_eng,bible_th,word_count
23,Isaiah,อิสยาห์,OT,4,Prophets,23001015,1,15,"And when ye spread forth your hands, I will hide mine eyes from you: yea, when ye make many prayers, I will not hear: your hands are full of blood.",เมื่อเจ้ากางมือของเจ้าออกเราจะซ่อนตาของเราเสียจากเจ้า แม้ว่าเจ้าจะอธิษฐานมากมายเราจะไม่ฟัง มือของเจ้าเปรอะไปด้วยโลหิต,117
23,Isaiah,อิสยาห์,OT,4,Prophets,23001016,1,16,"Wash you, make you clean; put away the evil of your doings from before mine eyes; cease to do evil;",จงชำระตัว จงทำตัวให้สะอาด จงเอาการกระทำที่ชั่วของเจ้าออกไปให้พ้นจากสายตาของเรา จงเลิกกระทำชั่ว,94
23,Isaiah,อิสยาห์,OT,4,Prophets,23001017,1,17,"Learn to do well; seek judgment, relieve the oppressed, judge the fatherless, plead for the widow.","จงฝึกกระทำดี จงแสวงหาความยุติธรรม จงบรรเทาผู้ถูกบีบบังคับ จงป้องกันให้ลูกกำพร้าพ่อ จงสู้ความเพื่อหญิงม่าย""",106
23,Isaiah,อิสยาห์,OT,4,Prophets,23001018,1,18,"Come now, and let us reason together, saith the LORD: though your sins be as scarlet, they shall be as white as snow; though they be red like crimson, they shall be as wool.","พระเยโฮวาห์ตรัสว่า ""มาเถิด ให้เราสู้ความกัน ถึงบาปของเจ้าเหมือนสีแดงเข้มก็จะขาวอย่างหิมะ ถึงมันจะแดงอย่างผ้าแดงก็จะกลายเป็นอย่างขนแกะ",133
23,Isaiah,อิสยาห์,OT,4,Prophets,23001019,1,19,"If ye be willing and obedient, ye shall eat the good of the land:",ถ้าเจ้าเต็มใจและเชื่อฟัง เจ้าจะได้กินผลดีแห่งแผ่นดิน,52
23,Isaiah,อิสยาห์,OT,4,Prophets,23001020,1,20,"But if ye refuse and rebel, ye shall be devoured with the sword: for the mouth of the LORD hath spoken it.","แต่ถ้าเจ้าปฏิเสธและกบฏ เจ้าจะถูกทำลายเสียด้วยคมดาบ เพราะว่าพระโอษฐ์ของพระเยโฮวาห์ได้ตรัสแล้ว""",93
23,Isaiah,อิสยาห์,OT,4,Prophets,23001021,1,21,How is the faithful city become an harlot! it was full of judgment; righteousness lodged in it; but now murderers.,เมืองที่สัตย์ซื่อกลายเป็นแพศยาเสียแล้วหนอ คือเธอที่เคยเปี่ยมด้วยความยุติธรรม ความชอบธรรมเคยพำนักอยู่ในเธอ แต่เดี๋ยวนี้ผู้กระทำฆาตกรรมพำนักอยู่,142
23,Isaiah,อิสยาห์,OT,4,Prophets,23001022,1,22,"Thy silver is become dross, thy wine mixed with water:",เงินของเจ้าได้กลายเป็นขี้เงินไปแล้ว น้ำองุ่นของเจ้าปนน้ำแล้ว,60
23,Isaiah,อิสยาห์,OT,4,Prophets,23001023,1,23,"Thy princes are rebellious, and companions of thieves: every one loveth gifts, and followeth after rewards: they judge not the fatherless, neither doth the cause of the widow come unto them.",เจ้านายของเจ้าเป็นพวกกบฏและเป็นเพื่อนของโจร ทุกคนรักสินบนและวิ่งตามของกำนัล เขามิได้ป้องกันให้ลูกกำพร้าพ่อ และคดีของหญิงม่ายก็ไม่มาถึงเขา,137
23,Isaiah,อิสยาห์,OT,4,Prophets,23001024,1,24,"Therefore saith the LORD, the LORD of hosts, the mighty One of Israel, Ah, I will ease me of mine adversaries, and avenge me of mine enemies:","ฉะนั้น องค์พระผู้เป็นเจ้าคือพระเยโฮวาห์จอมโยธา ผู้ทรงมหิทธิฤทธิ์ของอิสราเอลตรัสว่า ""ดูเถิด เราจะระบายความโกรธของเราเหนือศัตรูของเรา และแก้แค้นข้าศึกของเราเสียเอง",161
23,Isaiah,อิสยาห์,OT,4,Prophets,23001025,1,25,"And I will turn my hand upon thee, and purely purge away thy dross, and take away all thy tin:",เราจะหันมือของเรามาสู้เจ้าและจะถลุงไล่ขี้แร่ของเจ้าออกเสียอย่างกับล้างด้วยน้ำด่าง และเอาของเจือปนของเจ้าออกให้หมด,113
23,Isaiah,อิสยาห์,OT,4,Prophets,23001026,1,26,"And I will restore thy judges as at the first, and thy counsellors as at the beginning: afterward thou shalt be called, The city of righteousness, the faithful city.","และเราจะคืนผู้พิพากษาของเจ้าให้ดังเดิม และคืนที่ปรึกษาของเจ้าอย่างกับตอนแรก ภายหลังเขาจะเรียกเจ้าว่า `นครแห่งความชอบธรรม นครสัตย์ซื่อ'""",135
23,Isaiah,อิสยาห์,OT,4,Prophets,23001027,1,27,"Zion shall be redeemed with judgment, and her converts with righteousness.",ศิโยนจะรับการไถ่ด้วยความยุติธรรม และบรรดาคนในนครที่กลับใจจะรับการไถ่ด้วยความชอบธรรม,83
23,Isaiah,อิสยาห์,OT,4,Prophets,23001028,1,28,"And the destruction of the transgressors and of the sinners shall be together, and they that forsake the LORD shall be consumed.",แต่พวกละเมิดและพวกคนบาปจะถูกทำลายด้วยกัน และบรรดาคนเหล่านั้นที่ละทิ้งพระเยโฮวาห์จะถูกล้างผลาญ,93
23,Isaiah,อิสยาห์,OT,4,Prophets,23001029,1,29,"For they shall be ashamed of the oaks which ye have desired, and ye shall be confounded for the gardens that ye have chosen.",เพราะเจ้าจะละอายเรื่องต้นโอ๊กที่เจ้าปรารถนานั้น และเจ้าจะอับอายเรื่องสวนซึ่งเจ้าเลือก,85
23,Isaiah,อิสยาห์,OT,4,Prophets,23001030,1,30,"For ye shall be as an oak whose leaf fadeth, and as a garden that hath no water.",เพราะเจ้าจะเป็นเหมือนต้นโอ๊กที่ใบเหี่ยวแห้ง และเหมือนสวนที่ขาดน้ำ,65
23,Isaiah,อิสยาห์,OT,4,Prophets,23001031,1,31,"And the strong shall be as tow, and the maker of it as a spark, and they shall both burn together, and none shall quench them.",และผู้ที่แข็งแรงจะกลายเป็นใยป่าน และผู้ประกอบมันขึ้นจะเป็นเหมือนประกายไฟ และทั้งสองจะไหม้เสียด้วยกัน ไม่มีผู้ใดดับได้,117
23,Isaiah,อิสยาห์,OT,4,Prophets,23002001,2,1,The word that Isaiah the son of Amoz saw concerning Judah and Jerusalem.,ถ้อยคำซึ่งอิสยาห์บุตรชายของอามอสเห็นเกี่ยวกับยูดาห์และเยรูซาเล็ม,64
23,Isaiah,อิสยาห์,OT,4,Prophets,23002002,2,2,"And it shall come to pass in the last days, that the mountain of the LORD's house shall be established in the top of the mountains, and shall be exalted above the hills; and all nations shall flow unto it.",ในยุคหลังจะเป็นดังนี้ คือภูเขาแห่งพระนิเวศของพระเยโฮวาห์จะถูกสถาปนาขึ้นให้สูงที่สุดในจำพวกภูเขาทั้งหลาย และจะถูกยกขึ้นให้เหนือบรรดาเนินเขา และประชาชาติทั้งสิ้นจะหลั่งไหลเข้ามาหา,177
23,Isaiah,อิสยาห์,OT,4,Prophets,23002003,2,3,"And many people shall go and say, Come ye, and let us go up to the mountain of the LORD, to the house of the God of Jacob; and he will teach us of his ways, and we will walk in his paths: for out of Zion shall go forth the law, and the word of the LORD from Jerusalem.","และชนชาติทั้งหลายเป็นอันมากจะมากล่าวว่า ""มาเถิด ให้เราขึ้นไปยังภูเขาของพระเยโฮวาห์ ยังพระนิเวศแห่งพระเจ้าของยาโคบ เพื่อพระองค์จะทรงสอนวิถีของพระองค์แก่เรา และเพื่อเราจะเดินในมรรคาของพระองค์"" เพราะว่าพระราชบัญญัติจะออกมาจากศิโยน และพระวจนะของพระเยโฮวาห์จะออกมาจากเยรูซาเล็ม",272
23,Isaiah,อิสยาห์,OT,4,Prophets,23002004,2,4,"And he shall judge among the nations, and shall rebuke many people: and they shall beat their swords into plowshares, and their spears into pruninghooks: nation shall not lift up sword against nation, neither shall they learn war any more.",พระองค์จะทรงวินิจฉัยระหว่างบรรดาประชาชาติ และจะทรงตำหนิชนชาติทั้งหลายเป็นอันมาก และเขาทั้งหลายจะตีดาบของเขาให้เป็นผาลไถนา และหอกของเขาให้เป็นขอลิด ประชาชาติจะไม่ยกดาบต่อสู้กันอีก เขาจะไม่ศึกษายุทธศาสตร์อีกต่อไป,210
23,Isaiah,อิสยาห์,OT,4,Prophets,23002005,2,5,"O house of Jacob, come ye, and let us walk in the light of the LORD.",โอ วงศ์วานของยาโคบเอ๋ย มาเถิด ให้เราทั้งหลายดำเนินในสว่างของพระเยโฮวาห์,71
23,Isaiah,อิสยาห์,OT,4,Prophets,23002006,2,6,"Therefore thou hast forsaken thy people the house of Jacob, because they be replenished from the east, and are soothsayers like the Philistines, and they please themselves in the children of strangers.",เพราะฉะนั้นพระองค์ทรงละทิ้งชนชาติของพระองค์เสีย คือวงศ์วานของยาโคบ เพราะว่าเขาอุดมด้วยหมอดูจากตะวันออกอย่างคนฟีลิสเตีย และเขาดีสนิทกับคนต่างชาติ,144
23,Isaiah,อิสยาห์,OT,4,Prophets,23002007,2,7,"Their land also is full of silver and gold, neither is there any end of their treasures; their land is also full of horses, neither is there any end of their chariots:",แผ่นดินของเขาเต็มด้วยเงินและทองคำ ทรัพย์สมบัติของเขาไม่มีสิ้นสุด แผ่นดินของเขาเต็มด้วยม้า รถรบของเขาไม่มีสิ้นสุด,112
23,Isaiah,อิสยาห์,OT,4,Prophets,23002008,2,8,"Their land also is full of idols; they worship the work of their own hands, that which their own fingers have made:",แผ่นดินของเขาเต็มด้วยรูปเคารพ เขากราบไหว้ผลงานแห่งมือของเขา ต่อสิ่งซึ่งนิ้วมือของเขาได้กระทำ,92
23,Isaiah,อิสยาห์,OT,4,Prophets,23002009,2,9,"And the mean man boweth down, and the great man humbleth himself: therefore forgive them not.",คนต่ำต้อยจึงกราบลงและคนใหญ่โตก็ถ่อมตัวลง ฉะนั้นอย่าอภัยเขาเลย,61
23,Isaiah,อิสยาห์,OT,4,Prophets,23002010,2,10,"Enter into the rock, and hide thee in the dust, for fear of the LORD, and for the glory of his majesty.",จงหลบเข้าไปในหินและซ่อนอยู่ในผงคลี ให้พ้นจากความน่าเกรงขามของพระเยโฮวาห์ และจากสง่าราศีแห่งความโอ่อ่าตระการของพระองค์,117
23,Isaiah,อิสยาห์,OT,4,Prophets,23002011,2,11,"The lofty looks of man shall be humbled, and the haughtiness of men shall be bowed down, and the LORD alone shall be exalted in that day.",และท่าอันผยองของมนุษย์จะตกต่ำลง และความจองหองของคนจะถูกปราบลง พระเยโฮวาห์องค์เดียวจะเป็นผู้เทิดทูนในวันนั้น,107
23,Isaiah,อิสยาห์,OT,4,Prophets,23002012,2,12,"For the day of the LORD of hosts shall be upon every one that is proud and lofty, and upon every one that is lifted up; and he shall be brought low:",เพราะว่าวันแห่งพระเยโฮวาห์จอมโยธาจะสู้สารพัดที่เย่อหยิ่งและสูงส่ง สู้สารพัดที่ถูกยกขึ้นและพวกเขาจะถูกปราบลง,107
23,Isaiah,อิสยาห์,OT,4,Prophets,23002013,2,13,"And upon all the cedars of Lebanon, that are high and lifted up, and upon all the oaks of Bashan,",สู้ต้นสนสีดาร์ทั้งสิ้นของเลบานอนที่สูงและที่ถูกยกขึ้น และสู้ต้นโอ๊กทั้งสิ้นของบาชาน,83
23,Isaiah,อิสยาห์,OT,4,Prophets,23002014,2,14,"And upon all the high mountains, and upon all the hills that are lifted up,",สู้ภูเขาสูงทั้งสิ้น และสู้เนินเขาทั้งปวงที่ถูกยกขึ้น,52
23,Isaiah,อิสยาห์,OT,4,Prophets,23002015,2,15,"And upon every high tower, and upon every fenced wall,",สู้หอคอยสูงทุกแห่ง และสู้กำแพงที่เข้มแข็งทุกแห่ง,48
23,Isaiah,อิสยาห์,OT,4,Prophets,23002016,2,16,"And upon all the ships of Tarshish, and upon all pleasant pictures.",สู้กำปั่นทั้งสิ้นของทารชิช และสู้รูปภาพงดงามทั้งสิ้น,52
23,Isaiah,อิสยาห์,OT,4,Prophets,23002017,2,17,"And the loftiness of man shall be bowed down, and the haughtiness of men shall be made low: and the LORD alone shall be exalted in that day.",และความผยองของมนุษย์จะต้องถูกปราบลง และความจองหองของคนจะตกต่ำลง ในวันนั้นพระเยโฮวาห์องค์เดียวจะเป็นที่เทิดทูน,109
23,Isaiah,อิสยาห์,OT,4,Prophets,23002018,2,18,And the idols he shall utterly abolish.,และรูปเคารพทั้งหลายพระองค์จะทรงทำลายอย่างเต็มที่,48
23,Isaiah,อิสยาห์,OT,4,Prophets,23002019,2,19,"And they shall go into the holes of the rocks, and into the caves of the earth, for fear of the LORD, and for the glory of his majesty, when he ariseth to shake terribly the earth.",และคนจะเข้าไปในถ้ำหินและในโพรงดินให้พ้นจากความน่าเกรงขามของพระเยโฮวาห์ และจากสง่าราศีแห่งความโอ่อ่าตระการของพระองค์ เมื่อพระองค์ทรงลุกขึ้นกระทำให้โลกสั่นสะท้าน,159
23,Isaiah,อิสยาห์,OT,4,Prophets,23002020,2,20,"In that day a man shall cast his idols of silver, and his idols of gold, which they made each one for himself to worship, to the moles and to the bats;",ในวันนั้นคนจะเหวี่ยงรูปเคารพของตนออกไปอันทำด้วยเงิน และรูปเคารพของตนที่ทำด้วยทองคำ ซึ่งเขาทำไว้เพื่อตนเองจะนมัสการ ไปยังตัวตุ่นและตัวค้างคาว,140
23,Isaiah,อิสยาห์,OT,4,Prophets,23002021,2,21,"To go into the clefts of the rocks, and into the tops of the ragged rocks, for fear of the LORD, and for the glory of his majesty, when he ariseth to shake terribly the earth.",เพื่อเขาจะเข้าถ้ำหินและเข้าซอกผา ให้พ้นจากความน่าเกรงขามของพระเยโฮวาห์ และจากสง่าราศีแห่งความโอ่อ่าตระการของพระองค์ เมื่อพระองค์ทรงลุกขึ้นกระทำให้โลกสั่นสะท้าน,159
23,Isaiah,อิสยาห์,OT,4,Prophets,23002022,2,22,"Cease ye from man, whose breath is in his nostrils: for wherein is he to be accounted of ?",จงตัดขาดจากมนุษย์เสียเถิด ซึ่งในจมูกของเขามีลมหายใจ เพราะเขามีคุณค่าอะไรเล่า,76
23,Isaiah,อิสยาห์,OT,4,Prophets,23003001,3,1,"For, behold, the Lord, the LORD of hosts, doth take away from Jerusalem and from Judah the stay and the staff, the whole stay of bread, and the whole stay of water.",เพราะดูเถิด องค์พระผู้เป็นเจ้า คือพระเยโฮวาห์จอมโยธาทรงนำออกไปเสียจากเยรูซาเล็มและจากยูดาห์ ซึ่งเครื่องค้ำและเครื่องจุน เครื่องค้ำอันเป็นอาหารทั้งหมด และเครื่องค้ำอันเป็นน้ำทั้งหมด,180
23,Isaiah,อิสยาห์,OT,4,Prophets,23003002,3,2,"The mighty man, and the man of war, the judge, and the prophet, and the prudent, and the ancient,",พวกทแกล้วและพวกทหาร ผู้วินิจฉัยและผู้พยากรณ์ ผู้เฉลียวฉลาดและพวกผู้ใหญ่,71
23,Isaiah,อิสยาห์,OT,4,Prophets,23003003,3,3,"The captain of fifty, and the honourable man, and the counsellor, and the cunning artificer, and the eloquent orator.",นายห้าสิบและผู้มียศ ที่ปรึกษาและคนเล่นกลที่มีฝีมือ และนักพูดที่วาทะโวหารดี,74
23,Isaiah,อิสยาห์,OT,4,Prophets,23003004,3,4,"And I will give children to be their princes, and babes shall rule over them.",และเราจะกระทำให้เด็กๆเป็นเจ้านายของเขา และทารกจะปกครองเขา,57
23,Isaiah,อิสยาห์,OT,4,Prophets,23003005,3,5,"And the people shall be oppressed, every one by another, and every one by his neighbour: the child shall behave himself proudly against the ancient, and the base against the honourable.",และประชาชนจะถูกบีบบังคับ ทุกคนจะบีบบังคับเพื่อนของตน และทุกคนจะบีบบังคับเพื่อนบ้านของตน เด็กๆจะทะลึ่งต่อผู้ใหญ่ และคนถ่อยต่อคนผู้มีเกียรติ,138
23,Isaiah,อิสยาห์,OT,4,Prophets,23003006,3,6,"When a man shall take hold of his brother of the house of his father, saying, Thou hast clothing, be thou our ruler, and let this ruin be under thy hand:","เมื่อใครคนหนึ่งไปยึดตัวพี่น้องของเขาในเรือนของบิดาของเขา กล่าวว่า ""เจ้ามีเสื้อคลุมอยู่แล้ว เจ้าจงเป็นผู้นำของเรา และซากที่อยู่นี้จะอยู่ใต้กำมือของเจ้า""",151
23,Isaiah,อิสยาห์,OT,4,Prophets,23003007,3,7,"In that day shall he swear, saying, I will not be an healer; for in my house is neither bread nor clothing: make me not a ruler of the people.","ในวันนั้นเขาจะคัดค้านว่า ""ข้าพเจ้าจะไม่ยอมเป็นผู้สมาน เพราะในเรือนของข้าพเจ้าไม่มีทั้งอาหารและเสื้อคลุม ท่านจะตั้งข้าพเจ้าให้เป็นผู้นำของประชาชนไม่ได้""",151
23,Isaiah,อิสยาห์,OT,4,Prophets,23003008,3,8,"For Jerusalem is ruined, and Judah is fallen: because their tongue and their doings are against the LORD, to provoke the eyes of his glory.",เพราะเยรูซาเล็มก็ล่มจมและยูดาห์ก็ล้มคว่ำ เพราะว่าลิ้นของเขาและการกระทำของเขาก็ต่อสู้พระเยโฮวาห์ กบฏต่อพระเนตรอันรุ่งโรจน์ของพระองค์,131
23,Isaiah,อิสยาห์,OT,4,Prophets,23003009,3,9,"The shew of their countenance doth witness against them; and they declare their sin as Sodom, they hide it not. Woe unto their soul! for they have rewarded evil unto themselves.",สีหน้าของเขาเป็นพยานปรักปรำเขาทั้งหลาย เขาป่าวร้องความผิดของเขาอย่างโสโดม เขามิได้ปิดบังไว้ วิบัติแก่จิตใจเขา เพราะว่าเขาได้นำความชั่วร้ายมาเป็นบำเหน็จแก่ตัวเขาเอง,163
23,Isaiah,อิสยาห์,OT,4,Prophets,23003010,3,10,"Say ye to the righteous, that it shall be well with him: for they shall eat the fruit of their doings.",จงบอกคนชอบธรรมว่า เขาทั้งหลายจะเป็นสุข เพราะเขาจะได้รับประทานผลแห่งการกระทำของเขา,81
23,Isaiah,อิสยาห์,OT,4,Prophets,23003011,3,11,Woe unto the wicked! it shall be ill with him: for the reward of his hands shall be given him.,วิบัติแก่คนชั่ว ความร้ายจะตกแก่เขา เพราะว่าสิ่งใดที่มือเขาได้กระทำ เขาจะถูกกระทำเช่นกัน,87
23,Isaiah,อิสยาห์,OT,4,Prophets,23003012,3,12,"As for my people, children are their oppressors, and women rule over them. O my people, they which lead thee cause thee to err, and destroy the way of thy paths.",ส่วนชนชาติของเรา เด็กๆเป็นผู้บีบบังคับเขา และผู้หญิงปกครองเหนือเขา โอ ชนชาติของเราเอ๋ย ผู้นำของเจ้าทำเจ้าให้ผิด และทำลายแนวทางทั้งหลายของเจ้า,141
23,Isaiah,อิสยาห์,OT,4,Prophets,23003013,3,13,"The LORD standeth up to plead, and standeth to judge the people.",พระเยโฮวาห์ทรงเข้าประทับสู้ความ พระองค์ประทับยืนพิพากษาชนชาติของพระองค์,71
23,Isaiah,อิสยาห์,OT,4,Prophets,23003014,3,14,"The LORD will enter into judgment with the ancients of his people, and the princes thereof: for ye have eaten up the vineyard; the spoil of the poor is in your houses.","พระเยโฮวาห์จะทรงเข้าพิพากษาพวกผู้ใหญ่และเจ้านายชนชาติของพระองค์ ""เจ้าทั้งหลายนี่แหละซึ่งได้กลืนกินสวนองุ่นเสีย ของที่ริบมาจากคนจนก็อยู่ในเรือนของเจ้า",149
23,Isaiah,อิสยาห์,OT,4,Prophets,23003015,3,15,"What mean ye that ye beat my people to pieces, and grind the faces of the poor? saith the Lord GOD of hosts.","ซึ่งเจ้าได้ทุบชนชาติของเราเป็นชิ้นๆ และได้บดบี้หน้าของคนจนนั้นเจ้าหมายความว่ากระไร"" องค์พระผู้เป็นเจ้าพระเจ้าจอมโยธาตรัสดังนี้แหละ",130
23,Isaiah,อิสยาห์,OT,4,Prophets,23003016,3,16,"Moreover the LORD saith, Because the daughters of Zion are haughty, and walk with stretched forth necks and wanton eyes, walking and mincing as they go, and making a tinkling with their feet:","พระเยโฮวาห์ตรัสอีกว่า ""เพราะธิดาทั้งหลายของศิโยนนั้นก็ผยอง และเดินคอยืดคอยาว ตาของเขาชม้อยชม้าย เดินกระตุ้งกระติ้ง ขยับเท้าให้เสียงกรุ๋งกริ๋ง",141
23,Isaiah,อิสยาห์,OT,4,Prophets,23003017,3,17,"Therefore the LORD will smite with a scab the crown of the head of the daughters of Zion, and the LORD will discover their secret parts.",องค์พระผู้เป็นเจ้าจะทรงให้เป็นชันนะตุที่ศีรษะของบรรดาธิดาของศิโยน และพระเยโฮวาห์จะทรงกระทำให้ที่ส่วนลับของเขาทั้งหลายโล้นไป,123
23,Isaiah,อิสยาห์,OT,4,Prophets,23003018,3,18,"In that day the Lord will take away the bravery of their tinkling ornaments about their feet, and their cauls, and their round tires like the moon,",ในวันนั้นองค์พระผู้เป็นเจ้าจะทรงนำเอาเครื่องวิจิตรงดงามไปเสีย คือกำไลข้อเท้า ปันจุเหร็จ ตุ้มวงเดือน,99
23,Isaiah,อิสยาห์,OT,4,Prophets,23003019,3,19,"The chains, and the bracelets, and the mufflers,",จี้ กำไลมือ ผ้าแถบ,18
23,Isaiah,อิสยาห์,OT,4,Prophets,23003020,3,20,"The bonnets, and the ornaments of the legs, and the headbands, and the tablets, and the earrings,",ผ้ามาลา กำไลเท้า ผ้าคาดศีรษะ หีบเครื่องน้ำอบ ตะกรุดพิสมร,56
23,Isaiah,อิสยาห์,OT,4,Prophets,23003021,3,21,"The rings, and nose jewels,",แหวนตรา และแหวนจมูก,19
23,Isaiah,อิสยาห์,OT,4,Prophets,23003022,3,22,"The changeable suits of apparel, and the mantles, and the wimples, and the crisping pins,",เสื้องาน และเสื้อคลุม ผ้าคลุม และกระเป๋าถือ,43
23,Isaiah,อิสยาห์,OT,4,Prophets,23003023,3,23,"The glasses, and the fine linen, and the hoods, and the vails.",กระจก เสื้อผ้าลินิน ผ้าโพกศีรษะ และผ้าคลุมตัว,45
