b,book_eng,book_th,t_x,g,type,id,c,v,bible_eng,bible_th,word_count
18,Job,โยบ,OT,3,Wisdom,18001012,1,12,"And the LORD said unto Satan, Behold, all that he hath is in thy power; only upon himself put not forth thine hand. So Satan went forth from the presence of the LORD.","และพระเยโฮวาห์ตรัสกับซาตานว่า ""ดูเถิด บรรดาสิ่งที่เขามีอยู่ก็อยู่ในอำนาจของเจ้า เพียงแต่อย่ายื่นมือแตะต้องตัวเขาเท่านั้น"" ซาตานจึงออกไปจากพระพักตร์ของพระเยโฮวาห์",161
18,Job,โยบ,OT,3,Wisdom,18001013,1,13,And there was a day when his sons and his daughters were eating and drinking wine in their eldest brother's house:,อยู่มาวันหนึ่งเมื่อบุตรชายหญิงของท่านกำลังรับประทานและดื่มน้ำองุ่นอยู่ในเรือนของพี่ชายหัวปีของเขา,97
18,Job,โยบ,OT,3,Wisdom,18001014,1,14,"And there came a messenger unto Job, and said, The oxen were plowing, and the asses feeding beside them:","มีผู้สื่อสารมาหาโยบเรียนว่า ""วัวกำลังไถนาอยู่ และลากำลังกินหญ้าในที่ข้างๆ",73
18,Job,โยบ,OT,3,Wisdom,18001015,1,15,"And the Sabeans fell upon them, and took them away; yea, they have slain the servants with the edge of the sword; and I only am escaped alone to tell thee.","และคนเสบามาโจมตีเอามันไป และฆ่าคนใช้เสียด้วยคมดาบ และข้าพเจ้าผู้เดียวได้หนีรอดมาเรียนท่าน""",90
18,Job,โยบ,OT,3,Wisdom,18001016,1,16,"While he was yet speaking, there came also another, and said, The fire of God is fallen from heaven, and hath burned up the sheep, and the servants, and consumed them; and I only am escaped alone to tell thee.","ขณะที่เขากำลังพูดอยู่ ก็มีอีกคนหนึ่งมาเรียนว่า ""เพลิงของพระเจ้าตกลงมาจากฟ้าสวรรค์ไหม้แกะและคนใช้และเผาผลาญเสียหมด และข้าพเจ้าแต่ผู้เดียวได้หนีรอดมาเรียนท่าน""",157
18,Job,โยบ,OT,3,Wisdom,18001017,1,17,"While he was yet speaking, there came also another, and said, The Chaldeans made out three bands, and fell upon the camels, and have carried them away, yea, and slain the servants with the edge of the sword; and I only am escaped alone to tell thee.","ขณะที่เขากำลังพูดอยู่ มีอีกคนหนึ่งมาเรียนว่า ""ชาวเคลเดียจัดเป็นสามกองทำการปล้นเอาอูฐไป และฆ่าคนใช้เสียด้วยคมดาบ และข้าพเจ้าผู้เดียวได้หนีรอดมาเรียนท่าน""",152
18,Job,โยบ,OT,3,Wisdom,18001018,1,18,"While he was yet speaking, there came also another, and said, Thy sons and thy daughters were eating and drinking wine in their eldest brother's house:","ขณะที่เขากำลังพูดอยู่ มีอีกคนหนึ่งมาเรียนว่า ""บุตรชายหญิงของท่านกำลังรับประทานและดื่มน้ำองุ่นอยู่ในเรือนของพี่ชายหัวปีของเขา",124
18,Job,โยบ,OT,3,Wisdom,18001019,1,19,"And, behold, there came a great wind from the wilderness, and smote the four corners of the house, and it fell upon the young men, and they are dead; and I only am escaped alone to tell thee.","และดูเถิด มีพายุใหญ่ข้ามถิ่นทุรกันดารมากระทบเรือนทั้งสี่มุม และเรือนนั้นพังทับคนหนุ่ม และเขาก็ตาย และข้าพเจ้าผู้เดียวได้หนีรอดมาเรียนท่าน""",138
18,Job,โยบ,OT,3,Wisdom,18001020,1,20,"Then Job arose, and rent his mantle, and shaved his head, and fell down upon the ground, and worshipped,",แล้วโยบก็ลุกขึ้น ฉีกเสื้อคลุมของตน โกนศีรษะ กราบลงถึงดินนมัสการ,63
18,Job,โยบ,OT,3,Wisdom,18001021,1,21,"And said, Naked came I out of my mother's womb, and naked shall I return thither: the LORD gave, and the LORD hath taken away; blessed be the name of the LORD.","ท่านว่า ""ข้าพเจ้ามาจากครรภ์มารดาของข้าพเจ้าตัวเปล่า และข้าพเจ้าจะกลับไปตัวเปล่า พระเยโฮวาห์ทรงประทาน และพระเยโฮวาห์ทรงเอาไปเสีย สาธุการแด่พระนามพระเยโฮวาห์""",156
18,Job,โยบ,OT,3,Wisdom,18001022,1,22,"In all this Job sinned not, nor charged God foolishly.",ในเหตุการณ์นี้ทั้งสิ้นโยบมิได้ทำบาปหรือกล่าวโทษพระเจ้าอย่างโง่เขลา,66
18,Job,โยบ,OT,3,Wisdom,18002001,2,1,"Again there was a day when the sons of God came to present themselves before the LORD, and Satan came also among them to present himself before the LORD.",และอยู่มาวันหนึ่ง เมื่อบุตรชายทั้งหลายของพระเจ้ามารายงานตัวต่อพระพักตร์พระเยโฮวาห์ ซาตานก็มาในหมู่พวกเขาเพื่อรายงานตัวต่อพระพักตร์พระเยโฮวาห์ด้วย,145
18,Job,โยบ,OT,3,Wisdom,18002002,2,2,"And the LORD said unto Satan, From whence comest thou? And Satan answered the LORD, and said, From going to and fro in the earth, and from walking up and down in it.","และพระเยโฮวาห์ตรัสถามซาตานว่า ""เจ้ามาจากไหน"" ซาตานทูลตอบพระเยโฮวาห์ว่า ""จากไปๆมาๆอยู่บนแผ่นดินโลก และจากเดินขึ้นเดินลงบนนั้น""",125
18,Job,โยบ,OT,3,Wisdom,18002003,2,3,"And the LORD said unto Satan, Hast thou considered my servant Job, that there is none like him in the earth, a perfect and an upright man, one that feareth God, and escheweth evil? and still he holdeth fast his integrity, although thou movedst me against him, to destroy him without cause.","และพระเยโฮวาห์ตรัสกับซาตานว่า ""เจ้าได้ไตร่ตรองดูโยบผู้รับใช้ของเราหรือไม่ว่า บนแผ่นดินโลกไม่มีใครเหมือนเขา เป็นคนดีรอบคอบและเที่ยงธรรม เกรงกลัวพระเจ้าและหันเสียจากความชั่วร้าย เขายังยึดมั่นในความซื่อสัตย์ของเขาอยู่ ถึงแม้เจ้าชวนเราให้ต่อสู้กับเขา เพื่อทำลายเขาโดยไม่มีเหตุ""",273
18,Job,โยบ,OT,3,Wisdom,18002004,2,4,"And Satan answered the LORD, and said, Skin for skin, yea, all that a man hath will he give for his life.","แล้วซาตานทูลตอบพระเยโฮวาห์ว่า ""หนังแทนหนัง คนย่อมให้ทุกอย่างที่เขามีอยู่แทนชีวิตของเขา",86
18,Job,โยบ,OT,3,Wisdom,18002005,2,5,"But put forth thine hand now, and touch his bone and his flesh, and he will curse thee to thy face.","แต่บัดนี้ ขอพระองค์เหยียดพระหัตถ์ของพระองค์ และแตะต้องกระดูกและเนื้อของเขา และเขาจะแช่งพระองค์ต่อพระพักตร์ของพระองค์""",117
18,Job,โยบ,OT,3,Wisdom,18002006,2,6,"And the LORD said unto Satan, Behold, he is in thine hand; but save his life.","และพระเยโฮวาห์ตรัสกับซาตานว่า ""ดูเถิด เขาอยู่ในมือของเจ้า จงไว้ชีวิตของเขาเท่านั้น""",83
18,Job,โยบ,OT,3,Wisdom,18002007,2,7,"So went Satan forth from the presence of the LORD, and smote Job with sore boils from the sole of his foot unto his crown.",ซาตานจึงออกไปจากเบื้องพระพักตร์ของพระเยโฮวาห์ และได้ให้โยบเป็นฝีร้าย ตั้งแต่ฝ่าเท้าของท่านจนถึงกระหม่อมที่ศีรษะ,111
18,Job,โยบ,OT,3,Wisdom,18002008,2,8,And he took him a potsherd to scrape himself withal; and he sat down among the ashes.,และท่านก็เอาชิ้นหม้อแตกขูดตัวของท่าน และนั่งอยู่ในกองขี้เถ้า,60
18,Job,โยบ,OT,3,Wisdom,18002009,2,9,"Then said his wife unto him, Dost thou still retain thine integrity? curse God, and die.","แล้วภรรยาท่านเรียนว่า ""ท่านยังจะยึดมั่นในความซื่อสัตย์ของท่านอีกหรือ จงแช่งพระเจ้าและตายเสียเถอะ""",97
18,Job,โยบ,OT,3,Wisdom,18002010,2,10,"But he said unto her, Thou speakest as one of the foolish women speaketh. What? shall we receive good at the hand of God, and shall we not receive evil? In all this did not Job sin with his lips.","แต่ท่านตอบนางว่า ""เธอพูดอย่างหญิงโฉดจะพึงพูด อะไรกัน เราจะรับสิ่งดีจากพระหัตถ์ของพระเจ้า และจะไม่รับของชั่วบ้างหรือ"" ในเหตุการณ์นี้ทั้งสิ้นโยบมิได้กระทำบาปด้วยริมฝีปากของตน",172
18,Job,โยบ,OT,3,Wisdom,18002011,2,11,"Now when Job's three friends heard of all this evil that was come upon him, they came every one from his own place; Eliphaz the Temanite, and Bildad the Shuhite, and Zophar the Naamathite: for they had made an appointment together to come to mourn with him and to comfort him.",เมื่อสหายทั้งสามของโยบได้ยินถึงภัยพิบัตินี้ทั้งสิ้นที่ได้เกิดขึ้นกับท่าน ต่างก็มาจากที่ของตน คือ เอลีฟัสชาวเทมาน บิลดัดคนชูอาห์ และโศฟาร์ชาวนาอาเมห์ เขาได้นัดมาพร้อมกันเพื่อร่วมทุกข์กับท่านและเล้าโลมใจท่าน,205
18,Job,โยบ,OT,3,Wisdom,18002012,2,12,"And when they lifted up their eyes afar off, and knew him not, they lifted up their voice, and wept; and they rent every one his mantle, and sprinkled dust upon their heads toward heaven.",เมื่อเขาเงยหน้าขึ้นแต่ไกลเขาก็จำท่านไม่ได้ ก็เปล่งเสียงร้องไห้ ต่างก็ฉีกเสื้อคลุมของตน และซัดผงคลีดินเหนือศีรษะของตนขึ้นไปยังฟ้าสวรรค์,134
18,Job,โยบ,OT,3,Wisdom,18002013,2,13,"So they sat down with him upon the ground seven days and seven nights, and none spake a word unto him: for they saw that his grief was very great.",และนั่งกับท่านบนดินเจ็ดวันเจ็ดคืน ไม่มีสักคนหนึ่งพูดกับท่านสักคำ ด้วยเขาเห็นว่าความทุกข์ระทมของท่านนั้นใหญ่ยิ่งนัก,114
18,Job,โยบ,OT,3,Wisdom,18003001,3,1,"After this opened Job his mouth, and cursed his day.",ต่อมาโยบอ้าปากของท่านแช่งวันกำเนิดของท่าน,41
18,Job,โยบ,OT,3,Wisdom,18003002,3,2,"And Job spake, and said,",และโยบว่า,9
18,Job,โยบ,OT,3,Wisdom,18003003,3,3,"Let the day perish wherein I was born, and the night in which it was said, There is a man child conceived.","""ขอให้วันซึ่งข้าเกิดนั้นพินาศทั้งคืนที่พูดว่า `ตั้งครรภ์เด็กชายคนหนึ่งแล้ว' นั้นด้วย",84
18,Job,โยบ,OT,3,Wisdom,18003004,3,4,"Let that day be darkness; let not God regard it from above, neither let the light shine upon it.",ขอให้วันนั้นเป็นความมืด ขอพระเจ้าจากเบื้องบนอย่าแสวงหาวันนั้น หรืออย่าให้แสงสว่างส่องในวันนั้น,94
18,Job,โยบ,OT,3,Wisdom,18003005,3,5,Let darkness and the shadow of death stain it; let a cloud dwell upon it; let the blackness of the day terrify it.,ขอความมืดทึบและเงามัจจุราชยึดเอาวันนั้นไว้ ขอให้เมฆคลุมมันไว้ ขอให้ความดำทะมึนแห่งวันนั้นทำให้มันหวาดกลัว,105
18,Job,โยบ,OT,3,Wisdom,18003006,3,6,"As for that night, let darkness seize upon it; let it not be joined unto the days of the year, let it not come into the number of the months.",คืนนั้นน่ะ ขอให้ความมืดทึบฉวยมันไว้ อย่าให้มันเข้าส่วนท่ามกลางบรรดาวันของปี อย่าให้นับมันเข้าเป็นส่วนของเดือนต่อไปเลย,117
18,Job,โยบ,OT,3,Wisdom,18003007,3,7,"Lo, let that night be solitary, let no joyful voice come therein.",ดูเถิด ขอให้คืนนั้นเป็นหมัน ขออย่าให้เสียงร้องอันชื่นบานได้ยินในคืนนั้น,71
18,Job,โยบ,OT,3,Wisdom,18003008,3,8,"Let them curse it that curse the day, who are ready to raise up their mourning.",ขอให้บรรดาผู้ที่สาปวัน ได้สาปคืนนั้นด้วย ผู้มีฝีมือที่จะปลุกเลวีอาธานขึ้นมา,75
18,Job,โยบ,OT,3,Wisdom,18003009,3,9,"Let the stars of the twilight thereof be dark; let it look for light, but have none; neither let it see the dawning of the day:",ขอให้ดาวเวลารุ่ง สางของมันมืด ขอให้มันหวังความสว่าง แต่ไม่พบ อย่าให้เห็นแสงอรุณรุ่งเช้า,87
18,Job,โยบ,OT,3,Wisdom,18003010,3,10,"Because it shut not up the doors of my mother's womb, nor hid sorrow from mine eyes.",เพราะว่ามันมิได้ปิดประตูแห่งครรภ์มารดาของข้า หรือซ่อนความเศร้าโศกจากตาของข้า,76
18,Job,โยบ,OT,3,Wisdom,18003011,3,11,Why died I not from the womb? why did I not give up the ghost when I came out of the belly?,ทำไมข้าไม่ตายเสียแต่กำเนิด ทำไมข้าไม่ขาดใจเสียเมื่อข้าออกมาจากครรภ์แล้วก็สิ้นไป,79
18,Job,โยบ,OT,3,Wisdom,18003012,3,12,Why did the knees prevent me? or why the breasts that I should suck?,ทำไมหัวเข่าจึงรับข้าไว้ หรือทำไมหัวนมมีให้ข้าดูด,48
18,Job,โยบ,OT,3,Wisdom,18003013,3,13,"For now should I have lain still and been quiet, I should have slept: then had I been at rest,",ถ้าหาไม่แล้ว ข้าจะนอนเงียบสงบอยู่ ข้าจะหลับ แล้วข้าจะได้หยุดพักอยู่,67
18,Job,โยบ,OT,3,Wisdom,18003014,3,14,"With kings and counsellors of the earth, which build desolate places for themselves;",กับพวกกษัตริย์และพวกที่ปรึกษาของแผ่นดินโลก ผู้ได้สร้างที่โดดเดี่ยวอ้างว้างไว้สำหรับตัวเอง,89
18,Job,โยบ,OT,3,Wisdom,18003015,3,15,"Or with princes that had gold, who filled their houses with silver:",หรือกับเจ้านายผู้มีทองคำ ผู้บรรจุเงินไว้เต็มบ้าน,48
18,Job,โยบ,OT,3,Wisdom,18003016,3,16,Or as an hidden untimely birth I had not been; as infants which never saw light.,หรือทำไมข้าไม่เป็นอย่างลูกที่แท้งซึ่งซ่อนไว้ อย่างทารกซึ่งไม่เคยเห็นแสงสว่าง,76
18,Job,โยบ,OT,3,Wisdom,18003017,3,17,There the wicked cease from troubling; and there the weary be at rest.,ที่นั่นคนชั่วร้ายหยุดดิ้นรน และที่นั่นผู้ที่เหนื่อยอ่อนได้หยุดพัก,65
18,Job,โยบ,OT,3,Wisdom,18003018,3,18,There the prisoners rest together; they hear not the voice of the oppressor.,ที่นั่นผู้ถูกจำจองก็สบายด้วยกัน เขาทั้งหลายไม่ได้ยินเสียงของผู้กดขี่,68
18,Job,โยบ,OT,3,Wisdom,18003019,3,19,The small and great are there; and the servant is free from his master.,ผู้น้อยและผู้ใหญ่ก็อยู่ที่นั่น และทาสก็เป็นอิสระพ้นจากนายของเขา,63
18,Job,โยบ,OT,3,Wisdom,18003020,3,20,"Wherefore is light given to him that is in misery, and life unto the bitter in soul;",ไฉนหนอผู้ที่ทนทุกข์เวทนาอย่างนี้ ยังได้รับแสงสว่าง และผู้ที่มีใจขมขื่นได้รับชีวิต,81
18,Job,โยบ,OT,3,Wisdom,18003021,3,21,"Which long for death, but it cometh not; and dig for it more than for hid treasures;",ผู้คอยความตาย แต่มันไม่มา และขุดหามันมากกว่าหาทรัพย์ที่ซ่อนอยู่,63
18,Job,โยบ,OT,3,Wisdom,18003022,3,22,"Which rejoice exceedingly, and are glad, when they can find the grave?",ผู้ซึ่งเปรมปรีดิ์อย่างยิ่งและยินดี เมื่อเขาพบหลุมฝังศพ,54
18,Job,โยบ,OT,3,Wisdom,18003023,3,23,"Why is light given to a man whose way is hid, and whom God hath hedged in?",ไฉนจึงประทานความสว่างแก่ผู้ที่ทางของเขาซ่อนอยู่ ผู้ซึ่งพระเจ้าทรงล้อมรั้วต้นไม้กั้นไว้,86
18,Job,โยบ,OT,3,Wisdom,18003024,3,24,"For my sighing cometh before I eat, and my roarings are poured out like the waters.",เพราะการถอนหายใจของข้ามีมาก่อนอาหารของข้า และการครวญครางของข้าก็เทออกมาเหมือนน้ำทั้งหลาย,88
18,Job,โยบ,OT,3,Wisdom,18003025,3,25,"For the thing which I greatly feared is come upon me, and that which I was afraid of is come unto me.",เพราะสิ่งที่ข้ากลัวมากก็มาเหนือข้า และสิ่งที่ข้าครั่นคร้ามก็ตกแก่ข้า,68
18,Job,โยบ,OT,3,Wisdom,18003026,3,26,"I was not in safety, neither had I rest, neither was I quiet; yet trouble came.","ข้าไม่สบายใจเลย ทั้งข้าก็ไม่สงบ ข้าไม่ได้หยุดพัก แต่ความทรมานก็มาหา""",68
18,Job,โยบ,OT,3,Wisdom,18004001,4,1,"Then Eliphaz the Temanite answered and said,",แล้วเอลีฟัสชาวเทมานตอบว่า,25
18,Job,โยบ,OT,3,Wisdom,18004002,4,2,"If we assay to commune with thee, wilt thou be grieved? but who can withhold himself from speaking?","""ถ้าจะลองพูดสักคำ ท่านจะทนไหวไหม ถึงกระนั้นใครจะอดพูดได้",56
18,Job,โยบ,OT,3,Wisdom,18004003,4,3,"Behold, thou hast instructed many, and thou hast strengthened the weak hands.",ดูเถิด ท่านได้แนะนำคนมามากมายแล้ว และท่านได้เสริมมือที่อ่อนเปลี้ยให้มีกำลัง,75
18,Job,โยบ,OT,3,Wisdom,18004004,4,4,"Thy words have upholden him that was falling, and thou hast strengthened the feeble knees.",ถ้อยคำของท่านหนุนใจคนที่กำลังสะดุด และท่านได้ทำเข่าที่อ่อนเปลี้ยให้มั่นคง,73
18,Job,โยบ,OT,3,Wisdom,18004005,4,5,"But now it is come upon thee, and thou faintest; it toucheth thee, and thou art troubled.",แต่บัดนี้มาถึงท่านแล้ว และท่านก็ท้อใจ มันแตะต้องท่านเข้า และท่านก็ลำบากใจ,73
18,Job,โยบ,OT,3,Wisdom,18004006,4,6,"Is not this thy fear, thy confidence, thy hope, and the uprightness of thy ways?",ความยำเกรงของท่าน ความมั่นใจของท่าน ความหวังของท่าน และการประพฤติดีรอบคอบของท่านอยู่ที่ไหนเล่า,94
18,Job,โยบ,OT,3,Wisdom,18004007,4,7,"Remember, I pray thee, who ever perished, being innocent? or where were the righteous cut off?",ข้าขอร้องให้ท่านจำไว้หน่อยเถิดว่า ผู้ที่ไร้ความผิดเคยพินาศหรือ หรือคนเที่ยงธรรมถูกตัดออกที่ไหน,94
18,Job,โยบ,OT,3,Wisdom,18004008,4,8,"Even as I have seen, they that plow iniquity, and sow wickedness, reap the same.",ตามที่ข้าได้เห็น บรรดาผู้ที่ไถความชั่วช้า และหว่านความชั่วร้าย ก็ได้เกี่ยวอย่างนั้น,83
18,Job,โยบ,OT,3,Wisdom,18004009,4,9,"By the blast of God they perish, and by the breath of his nostrils are they consumed.",เขาพินาศด้วยลมหายใจของพระเจ้า และเขาต้องสิ้นไปด้วยลมแห่งพระนาสิกของพระองค์,74
18,Job,โยบ,OT,3,Wisdom,18004010,4,10,"The roaring of the lion, and the voice of the fierce lion, and the teeth of the young lions, are broken.",เสียงคำรามของสิงโต และเสียงของสิงโตดุร้าย และฟันของสิงโตหนุ่มก็หักเสียแล้ว,74
18,Job,โยบ,OT,3,Wisdom,18004011,4,11,"The old lion perisheth for lack of prey, and the stout lion's whelps are scattered abroad.",สิงโตแก่พินาศเพราะขาดเหยื่อ และลูกของสิงโตที่แข็งแรงก็กระจัดกระจายไป,68
18,Job,โยบ,OT,3,Wisdom,18004012,4,12,"Now a thing was secretly brought to me, and mine ear received a little thereof.",มีคำหนึ่งมาถึงข้าอย่างเงียบๆ หูของข้าได้ยินเสียงกระซิบคำนั้น,60
18,Job,โยบ,OT,3,Wisdom,18004013,4,13,"In thoughts from the visions of the night, when deep sleep falleth on men,",ท่ามกลางความคิดจากนิมิตกลางคืนเมื่อคนหลับสนิท,45
18,Job,โยบ,OT,3,Wisdom,18004014,4,14,"Fear came upon me, and trembling, which made all my bones to shake.",ความครั่นคร้ามมาเหนือข้าและตัวสั่น ซึ่งกระทำให้กระดูกทั้งสิ้นของข้าสั่นสะเทือน,78
18,Job,โยบ,OT,3,Wisdom,18004015,4,15,Then a spirit passed before my face; the hair of my flesh stood up:,มีวิญญาณองค์หนึ่งผ่านหน้าของข้า ขนที่เนื้อของข้าลุกชัน,54
18,Job,โยบ,OT,3,Wisdom,18004016,4,16,"It stood still, but I could not discern the form thereof: an image was before mine eyes, there was silence, and I heard a voice, saying,",องค์นั้นนิ่งอยู่ แต่ข้าพิเคราะห์รูปร่างขององค์นั้นไม่ได้ มีสัณฐานอย่างหนึ่งข้างหน้าตาของข้า เงียบอยู่ แล้วข้าได้ยินเสียงหนึ่งว่า,128
18,Job,โยบ,OT,3,Wisdom,18004017,4,17,Shall mortal man be more just than God? shall a man be more pure than his maker?,`มนุษย์ที่อ่อนแอจะชอบธรรมยิ่งกว่าพระเจ้าได้หรือ มนุษย์จะบริสุทธิ์ยิ่งกว่าผู้ทรงสร้างเขาได้หรือ,94
18,Job,โยบ,OT,3,Wisdom,18004018,4,18,"Behold, he put no trust in his servants; and his angels he charged with folly:",ดูเถิด แม้ผู้รับใช้ของพระองค์พระองค์ก็ไม่ทรงวางพระทัย และทูตสวรรค์ของพระองค์พระองค์ทรงกล่าวโทษที่เขาโง่,103
18,Job,โยบ,OT,3,Wisdom,18004019,4,19,"How much less in them that dwell in houses of clay, whose foundation is in the dust, which are crushed before the moth?",ผู้ที่อาศัยในเรือนดินจะยิ่งกว่านั้นสักเท่าใด รากฐานของเขาอยู่ในผงคลีดิน ผู้ถูกขยี้เหมือนอย่างตัวมอด,99
18,Job,โยบ,OT,3,Wisdom,18004020,4,20,They are destroyed from morning to evening: they perish for ever without any regarding it.,เขาถูกทำลายระหว่างเวลาเช้าและเย็น เขาพินาศไปเป็นนิตย์โดยไม่มีผู้ใดสนใจ,70
18,Job,โยบ,OT,3,Wisdom,18004021,4,21,"Doth not their excellency which is in them go away? they die, even without wisdom.","สง่าราศีซึ่งอยู่ภายในเขาจะหายไปมิใช่หรือ เขาจะตายด้วยปราศจากปัญญา'""",67
18,Job,โยบ,OT,3,Wisdom,18005001,5,1,"Call now, if there be any that will answer thee; and to which of the saints wilt thou turn?","""ร้องเรียกเดี๋ยวนี้ซิ มีผู้ใดจะตอบท่าน ท่านจะหันไปหาวิสุทธิชนผู้ใด",66
18,Job,โยบ,OT,3,Wisdom,18005002,5,2,"For wrath killeth the foolish man, and envy slayeth the silly one.",แน่ละ ความโกรธฆ่าคนโฉดและความริษยาฆ่าคนเขลา,43
18,Job,โยบ,OT,3,Wisdom,18005003,5,3,I have seen the foolish taking root: but suddenly I cursed his habitation.,ข้าเคยเห็นคนโฉดหยั่งราก แต่ทันใดนั้นข้าก็แช่งที่อาศัยของเขา,59
18,Job,โยบ,OT,3,Wisdom,18005004,5,4,"His children are far from safety, and they are crushed in the gate, neither is there any to deliver them.",บุตรของเขาห่างไกลจากความปลอดภัย เขาถูกบีบคั้นที่ประตูเมือง และไม่มีผู้ใดช่วยเขาให้พ้นได้,88
18,Job,โยบ,OT,3,Wisdom,18005005,5,5,"Whose harvest the hungry eateth up, and taketh it even out of the thorns, and the robber swalloweth up their substance.",ผลการเกี่ยวของเขาคนหิวก็กินเสีย แม้ส่วนที่เอาหนามสะไว้ เขาก็เอาออกไป และคนกระหายก็หอบฮักๆติดตามความมั่งคั่งของเขา,113
18,Job,โยบ,OT,3,Wisdom,18005006,5,6,"Although affliction cometh not forth of the dust, neither doth trouble spring out of the ground;",เพราะความทุกข์ใจมิได้มาจากผงคลี หรือความยากลำบากงอกออกมาจากดิน,62
18,Job,โยบ,OT,3,Wisdom,18005007,5,7,"Yet man is born unto trouble, as the sparks fly upward.",แต่มนุษย์เกิดมาเพื่อแก่ความยากลำบาก อย่างประกายไฟย่อมปลิวขึ้นบน,63
